OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1355,5273631,404,KEN5934,5934,09 January 2018,2018,1,Protests,Excessive force against protesters,Protesters (Kenya),,6,Police Forces of Kenya (2013-),,1,16,Eastern Africa,Kenya,Nyamira,Nyamira,Bogichora,Nyamira,-0.5666,34.9167,2,Daily Nation (Kenya),National,"One person has been shot dead in Bonyunyu, Nyamira County as villagers protested the planned construction of a controversial dam. Police also arrested three people among them two women even as villagers said they are not ready for the project.",1,1618560956,KEN
1356,5273630,404,KEN5933,5933,07 January 2018,2018,1,Riots,Mob violence,Rioters (Kenya),,5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Nakuru,Gilgil,Gilgil,Gilgil,-0.4897,36.312,1,Daily Nation (Kenya),National,"Uneasy calm is slowly returning to St Mary's Mission Hospital in Gilgil, Nakuru County, after days of tension and violent confrontations due to a property ownership battle. The confrontations saw a vehicle torched and operations paralysed at the institution",0,1561469151,KEN
1357,7687832,404,KEN5930,5930,05 January 2018,2018,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nyandarua,Kinangop,Gathara,Mai Mahiu,-0.5833,36.6167,1,Daily Nation (Kenya),National,More than 800 employees on Friday protested at the Satellite section in Mai Mahiu. Ongoing construction of the Nairobi-Naivasha phase of the Standard Gauge Railway (SGR) has been suspended in the last three days as workers protest low pay and harsh working conditions.,0,1613499275,KEN
1358,5273626,404,KEN5928,5928,04 January 2018,2018,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Taita Taveta,Voi,Mbololo,Voi,-3.3961,38.5561,2,Daily Nation (Kenya),National,"A 32-year-old man was lynched by a mob after he killed his girlfriend following a domestic dispute in Kirindinyi Village, Voi in Taita Taveta County.",1,1618560956,KEN
1359,6255089,404,KEN5926,5926,31 December 2017,2017,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu East,Basuba,Baure,-1.723,40.9646,2,BBC News,International,"Kenya Defence Forces soldiers killed five suspected al-Shabab militants believed to have been involved in the attack on Ijara Police Station in Garissa. KDF said a vehicle that had been taken away by the militants during the attack on the Ijara station on Saturday, 30 December was destroyed after explosives it was carrying exploded during a gunfight that ensued between the soldiers and the militants.",0,1572403703,KEN
1360,4674635,404,KEN5917,5917,30 December 2017,2017,1,Battles,Armed clash,Al Shabaab,,2,Police Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Garissa,Ijara,Ijara,Ijara,-1.5952,40.5144,1,Africa News,Regional,"Al Shabaab terrorists have set on fire two police camps in Ijara, in the latest attack from the Somalia-based militant group. The attackers also destroyed the main communication equipment used in the town before speeding off with a police land cruiser which is yet to be recovered. A senior police officer briefed on the matter has told Capital News beat that no casualty was reported in the attack.",0,1552576727,KEN
1361,7275208,404,KEN5920,5920,28 December 2017,2017,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Gamba,-2.362,40.3178,1,BBC News,International,"Reports from Lamu Island say a deadly attack was carried out in parts of the island. The attack was a well-planned ambush targeting a vehicle carrying 'Kenyan crusaders' travelling on the road that connects Mwitu and Gamba villages in Lamu county. Al-Shabab forces, who are waging jihad in Lamu, captured the vehicle and two Kenyan infidels, who are among those settled in the Muslim land of Lamu.",2,1604354637,KEN
1362,5919319,404,KEN5922,5922,21 December 2017,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Students (Kenya),7,37,Eastern Africa,Kenya,Mandera,Banissa,Banissa,Banissa,3.9439,40.3445,1,Daily Nation (Kenya),National,"Schoolchildren were playing with a device when it exploded. At least five children have been killed in an explosion in Banisa, Mandera County. Banisa Sub-County Deputy County Commissioner Mathias Chisambo said the schoolchildren were playing with a grenade they had found in a grazing field.",5,1567465415,KEN
1363,5273715,404,KEN6071,6071,15 December 2017,2017,3,Battles,Armed clash,Degodia Ethnic Militia (Kenya),,4,Arjuran Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Wajir,Wajir North,Malkagufu,El Das,2.5333,39.55,2,Daily Nation (Kenya),National,"Since December 2017, more than [8] people have been killed in clashes between members of the Arjuran and Degodia clans at the Eldas and Wajir North sub-counties boundary. Dates not provided.",4,1618560966,KEN
1364,5759629,404,KEN5925,5925,10 December 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,1,Daily Nation (Kenya),National,Hundreds of non-locals in Lamu town took to the streets to protest against increased attacks and killings. The protests were precipitated by the killing of a 35-year-old man who was attacked with machetes and knives at Bombay area on Lamu Island on Saturday night.,0,1618560956,KEN
1365,7577131,404,KEN5919,5919,05 December 2017,2017,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Bungoma,Mt Elgon,Elgon,Kapsokwony,0.8522,34.7019,2,BBC News,International,"Angry residents lynched three suspects at Murwani village as they attempted to flee from the scene of the attack, in response to the overnight killings.",3,1618560956,KEN
1366,7577132,404,KEN5918,5918,04 December 2017,2017,1,Violence against civilians,Attack,SLDF: Sabaot Land Defence Force,,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Bungoma,Mt Elgon,Elgon,Kapsokwony,0.8522,34.7019,2,BBC News,International,"Members of the Sabaot Land Defence Force (SLDF) attacked the villages of Masaek and Kutere in Kopsiro Division in the troubled Chepyuk Settlement Scheme, leaving five people killed.",5,1618560955,KEN
1367,7687829,404,KEN5915,5915,30 November 2017,2017,1,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,2,Daily Nation (Kenya),National,"Angry residents of Bahati in Nakuru County have stoned to death two armed gangsters who had stolen household items. Police boss Edward Masibo said that the armed robbers broke into the house of a man and stole items worth more than Sh200,000.",2,1618560955,KEN
1368,4682273,404,KEN5913,5913,28 November 2017,2017,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Kenya (2013-),,1,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,2,Africa News,Regional,"Two Administration Police officers have died while three others have been injured after suspected Al-Shabaab militants ambushed an escort vehicle they were travelling in at Lango La Simba in Nyongoro, along the Lamu-Malindi road.",2,1618560955,KEN
1369,7279622,404,KEN5911,5911,27 November 2017,2017,1,Battles,Armed clash,Military Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,2,Xinhua,International,Kenya's security forces on Monday destroyed six Al-Shabaab training camps in an ongoing operation to flush out militants from the vast Boni forest in the coastal town of Lamu. 'Many' Al-Shabaab militants were killed and others injured during the operation.,10,1618560955,KEN
1370,5273792,404,KEN6184,6184,26 November 2017,2017,1,Riots,Mob violence,Police Forces of Kenya (2013-),,1,Rioters (Kenya),,5,15,Eastern Africa,Kenya,Nakuru,Naivasha,Lake View,Naivasha,-0.7202,36.4285,2,Star (Kenya),National,A group of illegal fishermen attacked and seriously injured four police officers at Lake Naivasha on Sunday. The officers had been confiscating illegal fishing gear near Malewa bay when the group armed with crude weapons descended on them.,0,1561469151,KEN
1371,5919317,404,KEN5910,5910,24 November 2017,2017,1,Riots,Mob violence,Rioters (Kenya),Students (Kenya),5,Military Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,1,Daily Nation (Kenya),National,Three student from Isiolo Barracks Secondary School are in police custody after they allegedly attacked a soldier. The Form Four students were passing through the gate from their school after doing their national examinations when they assaulted the officer and caused disturbance.,0,1618560955,KEN
1372,7687862,404,KEN5909,5909,23 November 2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,1,Daily Nation (Kenya),National,Laikipia University students at Nakuru campus on Thursday morning staged a protest after their colleague was knocked down and killed by a vehicle. The students barricaded the busy Nakuru-Nairobi highway at Mbaruk using twigs and stones disrupting traffic. Police used teargas to disperse the rowdy students who paralysed transport on the highway for 30 minutes.,0,1618560955,KEN
1373,5273790,404,KEN6182,6182,20 November 2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Kakamega,Matungu,Koyonzo,Koyonzo,0.4203,34.4244,2,Kenya Standard,National,"At least 10 houses were torched early on Monday in Mirere village, Matungu sub-county, after a boda boda rider was killed on Sunday night. Following the incident, over 50 people have been rendered homeless.",0,1561469151,KEN
1374,7687831,404,KEN5903,5903,20 November 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),,6,,,0,60,Eastern Africa,Kenya,Nakuru,Nakuru North,Kabatini,Nakuru,-0.2441,36.142,2,Daily Nation (Kenya),National,NTV and other leading TV stations also broadcast footage of large crowds in President Uhuru Kenyatta's strongholds in Rift Valley regions celebrating the Supreme Court ruling.,0,1618560954,KEN
1375,9154389,404,KEN5899,5899,20 November 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Party,6,,,0,60,Eastern Africa,Kenya,Kiambu,Limuru,Limuru Central,Limuru,-1.1136,36.6421,1,Daily Nation (Kenya),National,"Supporters of President Uhuru Kenyatta took to the streets in major towns in Kiambu County to celebrate the decision by the Supreme Court to uphold his October 26 election victory. The celebrations were witnessed in the towns of Kiambu, Thika, Gatundu, Limuru, Kikuyu, Banana, Githunguri and Wangige where residents, some donning Jubilee outfits marched to the streets while waving the Kenyan flag.",0,1650929910,KEN
1376,9154392,404,KEN5896,5896,20 November 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Party,6,,,0,60,Eastern Africa,Kenya,Kiambu,Gatundu South,Kiamwangi,Gatundu,-1.05,36.9,1,Daily Nation (Kenya),National,"Supporters of President Uhuru Kenyatta took to the streets in major towns in Kiambu County to celebrate the decision by the Supreme Court to uphold his October 26 election victory. The celebrations were witnessed in the towns of Kiambu, Thika, Gatundu, Limuru, Kikuyu, Banana, Githunguri and Wangige where residents, some donning Jubilee outfits marched to the streets while waving the Kenyan flag.",0,1650929910,KEN
1377,9154412,404,KEN5902,5902,20 November 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Party,6,,,0,60,Eastern Africa,Kenya,Muranga,Kiharu,Wangu,Karuri,-0.7167,37.0333,1,Daily Nation (Kenya),National,"Supporters of President Uhuru Kenyatta took to the streets in major towns in Kiambu County to celebrate the decision by the Supreme Court to uphold his October 26 election victory. The celebrations were witnessed in the towns of Kiambu, Thika, Gatundu, Limuru, Kikuyu, Banana, Githunguri and Wangige where residents, some donning Jubilee outfits marched to the streets while waving the Kenyan flag.",0,1650929910,KEN
1378,9379437,404,KEN5904,5904,20 November 2017,2017,1,Protests,Peaceful protest,Protesters (Kenya),Jubilee Party,6,,,0,60,Eastern Africa,Kenya,Nyeri,Kieni West,Gatarakwa,Aberdare Forest,-0.3666,36.8333,1,Daily Nation (Kenya),National,"Supporters of President Uhuru Kenyatta took to the streets in major towns in Kiambu County to celebrate the decision by the Supreme Court to uphold his October 26 election victory. The celebrations were witnessed in the towns of Kiambu, Thika, Gatundu, Limuru, Kikuyu, Banana, Githunguri and Wangige where residents, some donning Jubilee outfits marched to the streets while waving the Kenyan flag.",0,1656373664,KEN
1379,6128030,404,KEN6606,6606,18 November 2017,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),,7,37,Eastern Africa,Kenya,Isiolo,Merti,Cherab,Merti,1.0667,38.6667,2,Twitter,New media,"Unidentified attackers shot at a bus that was travelling from Merti to Isiolo, killing 8 passengers. ",8,1618561010,KEN
1380,6128028,404,KEN6604,6604,17 November 2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),NASA: National Super Alliance,5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Embakasi East,Embakasi,Jomo Kenyatta International Airport,-1.3228,36.9261,1,Twitter,New media,NASA supporters waiting at the airport for the return of Odinga clashed with the police. The police fired teargas to disperse the crowd and the demonstrators threw rocks. The police tried to block Odinga's convoy from travelling into Nairobi. ,0,1571164643,KEN
1381,5273593,404,KEN5888,5888,14 November 2017,2017,1,Riots,Mob violence,Rioters (Kenya),,5,Rioters (Kenya),,5,55,Eastern Africa,Kenya,Homa Bay,Homa Bay Town,Homa Bay Central,Homa Bay,-0.5273,34.4571,1,Daily Nation (Kenya),National,The hearing of a petition challenging the election of Homa Bay Governor Cyprian Awiti was adjourned for more than 30 minutes after supporters of two opposing groups clashed. Governor Awiti's supporters of and those of former Kasipul MP Oyugi Magwanga fought outside the Homa Bay High Court Tuesday morning.,0,1618560953,KEN
1382,6317721,404,KEN5887,5887,14 November 2017,2017,1,Battles,Armed clash,Unidentified Armed Group (Kenya),,3,Police Forces of Kenya (2013-),,1,13,Eastern Africa,Kenya,Turkana,Turkana East,Kapedo,Lomelo,1.5,35.9167,1,Xinhua,International,"Three police officers were killed on Tuesday. A team of police officers were headed back to a settlement called Lomelo from Kapedo where they delivered food rations to police camps when bandits sprayed their vehicle with bullets, killing the officers. A group of officers sent for reinforcement and rescue their colleagues were also caught up in the ambush, which left 10 with injuries and one missing.",3,1618560953,KEN
1383,7687783,404,KEN5886,5886,13 November 2017,2017,1,Battles,Armed clash,Kipsigi Ethnic Militia (Kenya),,4,Maasai Ethnic Militia (Kenya),,4,44,Eastern Africa,Kenya,Narok,Transmara West,Shankoe,Kilgoris,-1.0077,34.8806,2,Daily Nation (Kenya),National,At least eleven houses have been razed at Esoit in Trans Mara as renewed fighting between Kipsigis and Maasai communities erupted. No fatalities following the incident as residents of Bogoria Village had temporarily abandoned their homes following prolonged insecurity.,0,1618560952,KEN
1384,6129042,404,KEN6603,6603,12 November 2017,2017,1,Riots,Violent demonstration,Rioters (Kenya),Students (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Homa Bay,Kasipul,Central Kasipul,Rachuonyo,-0.4333,34.6833,1,Twitter,New media,Students in Rachuonyo rioted when their teachers prevented them from cheating in the exams. The police intervened to break up the riots.,0,1571164644,KEN
1385,9508547,404,KEN6602,6602,11 November 2017,2017,2,Violence against civilians,Attack,Police Forces of Kenya (2013-),,1,Civilians (Kenya),,7,17,Eastern Africa,Kenya,Taita Taveta,Mwatate,Bura,Mwashuma,-3.5,38.3,2,Twitter,New media,"2 people were killed by police reservists in Basargeisa, in Bura.",2,1664835889,KEN
