OBJECTID,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1182,9105703,404,KEN8084,8084,28-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Sambirir,Chesoi,1.0708,35.5788,2,Citizen (Kenya); Kenya Standard; Facebook,New media-National,"On 28 January 2022, suspected Pokot pastoralist militias shot and killed one man, near Chesoi, lower Sambirir ward (Marakwet East, Elgeyo Marakwet county). The motive of the killing remains unknown.",1,1650311548,KEN
1183,9105705,404,KEN8086,8086,28-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Women (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Kaben,1.2899,35.6266,2,Facebook; Kenya Standard; Citizen (Kenya),New media-National,"On 28 January 2022, suspected Pokot pastoralist militias shot and killed two women in Chemwonyo village, within Kaben ward (Marakwet East, Elgeyo Marakwet county). The motive of the killing remains unknown.",2,1650311548,KEN
1184,8802913,404,KEN8081,8081,27-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Chesongoch,1.1333,35.6333,2,Daily Nation (Kenya),National,"On 27 January 2022, suspected pokot pastoralist militias attacked Koibirir and Mogil areas near Chesongoch (Marakwet East, Elgeyo Marakwet County). On person was killed and an unknown number of livestock stolen.",1,1643658995,KEN
1185,8802911,404,KEN8079,8079,26-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Kapyego,Kapsowar,1.1,35.5575,2,Daily Nation (Kenya),National,"On 26 January 2022, suspected pokot pastoralist militias attacked herders at the Koboilat area near Kapsowar (Marakwet East, Elgeyo Marakwet County). One person was killed during the incident.",1,1643658995,KEN
1187,8802915,404,KEN8066,8066,18-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,2,Daily Nation (Kenya),National,"On 18 January 2022, suspected Pokot pastoralist militia attacked Kagir village near Ngaratuko (Baringo North, Baringo), and made away with more than 460 goats belonging to 10 families. There were no fatalities.",0,1643658995,KEN
1188,8793802,404,KEN8054,8054,14-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Mogotio,Kisanana,Mochongoi,0.0167,36.1,2,Kenya Broadcasting Corporation,National,"On 14 January 2022, presumed Pokot militia attacked civilian pastoralists in Lamaiywe in the Mochongoi area (Mogotio, Baringo), killing one man before setting his body and motorbike on fire. Several houses were also torched, forcing many residents to flee the area.",1,1643045661,KEN
1189,8786815,404,KEN8026,8026,11-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Ngaratuko,0.7299,35.9763,2,Star (Kenya),National,"On 11 January 2022, suspected Pokot pastoral militia attacked Kagir village near Ngaratuko (Baringo North, Baringo), and made away with at least 242 goats. There were no fatalities.",0,1642443563,KEN
1190,8793618,404,KEN8053,8053,9-Jan-22,2022,1,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,2,Civilians (Kenya),Former Government of Kenya (2013-),7,27,Eastern Africa,Kenya,Wajir,Wajir East,Khorof,Khorof Harar,2.202,40.754,1,Daily Nation (Kenya); Star (Kenya),National,"On 9 January 2022, suspected Al Shabaab militants kidnapped two former councilors in Khorof Harar (Wajir East, Wajir). The abductees later managed to escape.",0,1643045661,KEN
1191,9105689,404,KEN8006,8006,7-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Bartabwa,Bartabwa,0.8378,35.8099,2,Citizen (Kenya); Facebook,New media-National,"On 7 January 2022, suspected Pokot armed militia raided Kesumet village near Bartabwa (Baringo North, Baringo) and killed one person and stole an unknown number of livestock.",1,1650311548,KEN
1192,9105690,404,KEN8011,8011,7-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,2,Facebook; Citizen (Kenya),New media-National,"On 7 January 2022, suspected Pokot militia raided Murkutwa village near Tot (Marakwet East, Elgeyo Marakwet) and killed one person. An unknown number of livestock was stolen.",1,1650311548,KEN
1193,8706621,404,KEN8002,8002,5-Jan-22,2022,2,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Students (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet West,Arror,Tunyo,1.0115,35.6158,2,Star (Kenya),National,"Around 5 January 2022 (as reported), presumed Pokot pastoralists attacked villages near Tunyo (Marakwet West, Elgeyo Marakwet). Three people were seriously injured, including 2 students and were taken to the hospital.",0,1641863888,KEN
1194,9105918,404,KEN8004,8004,5-Jan-22,2022,1,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),,4,Civilians (Kenya),Meru Ethnic Group (Kenya); Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Meru,Tigania West,Akithii,Mweronkoro,0.2343,37.6211,1,Daily Nation (Kenya),National,"On 5 January 2022, suspected Somali ethnic militia staged a retaliatory attack in Mweronkoro village near (Tigania West, Meru) after Meru herders had driven their camels away from their farms. At least 6 people were killed.",6,1650311549,KEN
1195,8786817,404,KEN7996,7996,4-Jan-22,2022,2,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),Labour Group (Kenya),7,27,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Hindi,-2.1749,40.8199,2,Star (Kenya),National,"Around 4 January 2022, Al Shabaab militants abducted three wine tappers in Kibokoni area, Hindi division (Lamu West, Lamu). One man fled and filed the report at the police station. The bodies of were found later. Evidence suggests they were killed around the same day they were abducted.",2,1642443563,KEN
1196,8818629,404,KEN8095,8095,4-Jan-22,2022,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Baringo,Baringo North,Saimo,Yatya,0.7879,35.9108,1,Star (Kenya),National,"On 4 January 2022, suspected Pokot pastoralist militia attacked Yatya (Yatia) village, Saimo (Baringo North, Baringo county), killing a 24-year-old herder.",1,1644260439,KEN
1197,8706626,404,KEN7991,7991,3-Jan-22,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Hindi,Hindi,-2.1749,40.8199,2,Star (Kenya),National,"On 3 January 2022, suspected Al Shabaab militants attacked a village near Hindi (Lamu West, Lamu County). 1 person was killed, and 3 houses torched during the incident. 4 suspected Al Shabab militants were arrested by the police following the recent attacks in Lamu.",1,1641863888,KEN
1198,8774776,404,KEN7995,7995,3-Jan-22,2022,1,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Kenya),,7,27,Eastern Africa,Kenya,Lamu,Lamu West,Witu,Witu,-2.3889,40.4382,2,VOA; Star (Kenya),International,"On 3 January 2022, suspected Al Shabaab militants attacked Witu area (Widhu Majembeni) (Lamu West, Lamu County). 6 fatalities reported, and several houses were torched during the incident.",6,1642167835,KEN
1200,9106028,404,KEN7987,7987,1-Jan-22,2022,1,Violence against civilians,Attack,Marakwet Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,West Pokot,Pokot Central,Lomut,Cheptulel,1.3223,35.607,1,NTV (Kenya),New media,"On 1 January 2022, suspected Marakwet cattle rustlers attacked Cheptulel village (Pokot Central, West Pokot County). Four people were killed. No further details.",4,1650311549,KEN
1202,8706625,404,KEN7977,7977,23-Dec-21,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Labour Group (Kenya),7,37,Eastern Africa,Kenya,Machakos,Mwala,Makutano-Mwala,Mwala,-1.3667,37.4333,2,Star (Kenya),National,"On 23 December 2021, an unknown group identifying themselves as police officers abducted a trader near Mwala (Mwala, Machakos county). The motive of the abduction might be linked to Wajir clan politics. Other sources mention possible terror links.",0,1641863888,KEN
1203,8706623,404,KEN7976,7976,22-Dec-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Isiolo,Merti,Cherab,Merti,1.0667,38.6667,2,Star (Kenya),National,"On 22 December 2021, an unidentified armed group (presumed from the neighboring pastoral communities) attacked a village near Merti (Merit, Isiolo County). Two people were killed and an unknown number of livestock stolen.",2,1641863888,KEN
1204,9105880,404,KEN7969,7969,17-Dec-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Students (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Embobut,1.2167,35.6333,2,Citizen (Kenya),National,"On 17 December 2021, suspected Pokot pastoralists attacked Chemisto area in Embobut ward (Endo, Marakwet East, Elgeyo Marakwet). One student was killed.",1,1650311549,KEN
1205,9105933,404,KEN7968,7968,16-Dec-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Taxi Drivers (Kenya),7,47,Eastern Africa,Kenya,Isiolo,Isiolo,Burat,Mlima Tatu,0.4276,37.5195,2,Daily Nation (Kenya),National,"On 16 December 2021, suspected ethnic militia attacked a matatu (minibus taxi) along the Isiolo Marasabit highway in Mlima Tatu area (Burat, Isiolo, Isiolo county). Two people were injured from the incident.",0,1650311549,KEN
1206,9466639,404,KEN7967,7967,16-Dec-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Laikipia,Laikipia West,Githiga,Kinamba,0.419,36.3274,2,Citizen (Kenya); Kenya Broadcasting Corporation,National,"On 16 December 2021, suspected Pokot pastoralists attacked Matuiku, Rubere and village Eighteen in Kinamba (Githiga, Laikipia West, Laikipia). Some 106 pupils and 28 parents were displaced and were seeking refuge at Lobere primary school.",0,1663026143,KEN
1207,8706691,404,KEN7966,7966,15-Dec-21,2021,1,Violence against civilians,Attack,Marakwet Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Farmers (Kenya),7,47,Eastern Africa,Kenya,West Pokot,Pokot Central,Lomut,Chesogon,1.3048,35.6245,2,The Star (Kenya),National,"On 15 December 2021, suspected Marakwet cattle rustlers raided Cheptulel centre in Chesogon (Pokot Central, West Pokot). Two people were injured while working on their farm, and 14 goats stolen.",0,1641863888,KEN
1208,9105886,404,KEN7963,7963,13-Dec-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,North Horr,Maikona,Maikona,2.9333,37.6333,2,Citizen (Kenya),National,"On 13 December 2021, a suspected ethnic militia attacked the Chari Ashe area, near Maikona (Maikona, North Horr, Marsabit County). Three people were killed and six others injured. Fatalities split across two events.",2,1650311549,KEN
1209,9105889,404,KEN7964,7964,13-Dec-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Marsabit,North Horr,North Horr,North Horr,3.3167,37.0667,1,Citizen (Kenya),National,"On 13 December 2021, a suspected ethnic militia attacked North Horr (North Horr, North Horr, Marsabit County). Three people were killed and six others injured. Fatalities split across two events.",1,1650311549,KEN
1210,8705979,404,KEN7958,7958,11-Dec-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Laikipia,Laikipia North,Segera,Ol Moran,0.4599,36.7556,2,Kenya Standard,National,"On 11 December 2021, suspected Pokot pastoralists attacked the Ol Moran area (Segera, Laikipia West, Laikipia County). One man was injured during the incident.",0,1641863886,KEN
1211,9105877,404,KEN7955,7955,11-Dec-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Chesongoch,1.1333,35.6333,2,Citizen (Kenya),National,"On 11 December 2021, one person was shot dead and another injured by suspected Pokot pastoralists along the Mogil-Arror road, near Chesongoch (Endo, Marakwet East, Elgeyo Marakwet County). The injured was taken to the hospital for emergency treatment. No further details.",1,1650311549,KEN
1213,8673763,404,KEN7924,7924,27-Nov-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,2,Daily Nation (Kenya),National,"On 27 November 2021, over 60 heavily armed suspected Pokot militia attacked pastoralists at Kapkobil grazing field near Tot town (Marakwet East, Elgeyo Marakwet). Four people were killed and several others injured. Hundreds of livestock were stolen.",4,1638831648,KEN
1214,8673762,404,KEN7923,7923,23-Nov-21,2021,1,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),Pastoralists (Kenya),4,Civilians (Kenya),Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Elgeyo Marakwet,Marakwet East,Endo,Tot,1.2,35.65,2,Daily Nation (Kenya),National,"On 23 November 2021, over 40 heavily armed suspected Pokot militia attacked pastoralists in Kaptora area near Tot town (Marakwet East, Elgeyo Marakwet). There were no causalities. Over 43 animals were stolen.",0,1638831648,KEN
1216,8663252,404,KEN7919,7919,19-Nov-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,1,Daily Nation (Kenya),National,"On 19 November 2021, armed men, riding motorcycles, attacked a civilian home in Kiwanja Ndege area in Marsabit town (Saku, Marsabit). Three people were injured. The incident is related to inter-ethnic violence happening in the area.",0,1638225129,KEN
1219,8663256,404,KEN7915,7915,16-Nov-21,2021,1,Violence against civilians,Attack,Unidentified Ethnic Militia (Kenya),,4,Civilians (Kenya),Unidentified Ethnic Group (Kenya); Labour Group (Kenya),7,47,Eastern Africa,Kenya,Marsabit,Saku,Sagante,Gof Choba,2.4114,38.0297,2,Daily Nation (Kenya),National,"On 16 November 2021, unidentified gunmen ambushed a vehicle en route to Buluk and Dukana, near Gof Choba village (Saku, Marsabit). One person who was working for Safaricom was killed and two others were injured. The attack is believed to have been a retaliation for an earlier incident where members from Borana militia attacked civilians from the Burji clan near Marsabit town on 4 November (coded separately).",1,1638225129,KEN
1220,8663568,404,KEN7916,7916,16-Nov-21,2021,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Labour Group (Kenya),7,37,Eastern Africa,Kenya,Migori,Nyatike,Macalder,Macalder,-0.9689,34.2915,1,Star (Kenya),National,"On 16 November 2021, unidentified gunmen abducted a loan officer who was out collecting loan repayment money from traders in Macalder (Nyatike, Migori).",0,1638225129,KEN
1221,8644307,404,KEN7907,7907,8-Nov-21,2021,1,Violence against civilians,Attack,Borana Ethnic Militia (Kenya),,4,Civilians (Kenya),Gabra Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,1,Daily Nation (Kenya),National,"On 8 November 2021, members from Borana militia shot and killed a civilian from the Gabra ethnic group who was a former spy at Kiwanja Ndege in Marsabit town (Saku, Marsabit). This was due to retaliation for previous killings. Violence escalated between the Burji, Gabra and Borana communities.",1,1637008334,KEN
1222,8628436,404,KEN7894,7894,4-Nov-21,2021,1,Violence against civilians,Attack,Borana Ethnic Militia (Kenya),,4,Civilians (Kenya),Burji Ethnic Group (Kenya),7,47,Eastern Africa,Kenya,Marsabit,Saku,Marsabit Central,Marsabit,2.333,37.983,2,Daily Nation (Kenya); Star (Kenya),National,"On 4 November 2021, members from Borana militia attacked civilians from the Burji clan travelling in a lorry along Marsabit -Badasa, near Marsabit town (Saku, Marsabit). Six people were killed and 11 others injured. The motive of the attack is unknown/not reported.",6,1636405421,KEN
1225,8893287,404,KEN8250,8250,27-Oct-21,2021,2,Violence against civilians,Attack,Toposa Ethnic Militia (South Sudan),,4,Civilians (Kenya),Turkana Ethnic Group (Kenya); Pastoralists (Kenya),7,47,Eastern Africa,Kenya,Turkana,Turkana West,Nanaam,Mogila,4.4855,34.3675,2,Kenya Standard,National,"Around 27 October 2021 (as reported), Toposa militants from South Sudan attacked Turkana pastoralists at Kaamuny Napas in Mogila (Turkana West, Turkana county). One herder was killed and two others injured as the attackers made away with unknown number of cattle.",1,1646691988,KEN
